Project_ID,Duration_Days,Skills_Required,Complexity,Client_Budget_Min,Avg_Past_Bids,Num_Bidders,Client_History,Freelancer_Exp_Years,Freelancer_Success_Rate,Urgency,Location,Client_Budget_Max,Final_Bid
9447,48,Mobile Dev,Medium,429,2400.1104094355137,17,Repeat,3,0.93,High,USA,3116,2220.73
9448,78,Mobile Dev,High,477,3669.031140012948,24,New,11,0.92,Normal,Other,2741,2654.65
9449,58,Data Science,Medium,3382,3184.8153613741447,45,New,10,0.87,High,Other,5407,4248.52
9450,24,Mobile Dev,High,259,3651.9651780073204,2,New,5,0.92,High,USA,2799,2722.18
9451,83,Data Science,High,4853,155.63755844377428,10,New,9,0.95,High,Europe,7840,11510.71
9452,35,Graphic Design,High,1363,895.8961613205246,13,New,7,0.94,Normal,Europe,4268,5244.19
9453,11,Mobile Dev,Low,4274,3175.1530807958466,38,Repeat,6,0.92,High,Other,6188,4806.12
9454,62,Graphic Design,High,2299,1493.546706566851,18,New,9,0.9,Normal,USA,4388,5337.88
9455,14,Mobile Dev,Medium,2664,596.4553548486259,4,New,14,0.86,High,Other,4256,7161.25
9456,14,Graphic Design,Medium,2530,1423.5513454236009,39,Repeat,14,0.99,Normal,India,5398,4489.2
9457,43,Writing,Low,4888,4712.178415359749,30,New,6,0.91,Low,USA,5446,4526.0
9458,32,Graphic Design,Low,2137,3318.9104442545904,32,Repeat,11,0.91,High,Other,4259,3351.62
9459,34,Data Science,Medium,2499,1261.9497723161617,36,Repeat,4,0.87,Low,India,4651,2251.93
9460,41,Web Dev,Low,1324,243.47347635267965,39,New,7,0.93,Low,Europe,2030,1243.36
9461,71,Graphic Design,Low,2088,2241.9342227921024,27,Repeat,13,1.0,High,India,4315,3396.96
9462,47,Web Dev,High,965,2241.1971120441453,14,New,2,0.89,Low,USA,3188,2892.04
9463,83,Writing,High,490,4450.482470566873,20,New,2,0.9,Low,Europe,1510,1053.09
9464,89,Writing,Low,1508,5528.701661342849,33,New,6,0.89,High,Europe,3210,2202.45
9465,56,Data Science,Medium,4130,2326.2822449647583,48,Repeat,13,0.98,Low,Europe,6102,4468.28
9466,60,Data Science,High,4535,4175.576183810432,28,New,5,0.92,High,India,5839,7349.69
9467,80,Graphic Design,Medium,1654,3864.1973948638088,40,Repeat,6,0.97,High,India,3613,2754.18
9468,72,Mobile Dev,Low,4147,2619.1696639420898,14,New,2,0.98,Low,Europe,6344,4298.84
9469,13,Writing,Medium,231,535.4569708777153,35,New,2,0.96,High,India,3002,1401.82
9470,27,Web Dev,Medium,3779,2919.767331460554,20,New,1,0.89,Low,USA,6709,4457.5
9471,67,Mobile Dev,Medium,3176,2221.7105504178526,20,New,2,0.86,High,India,5251,4069.47
9472,65,Writing,Medium,4572,3368.637157226526,4,Repeat,14,0.87,High,Europe,6587,11687.49
9473,44,Graphic Design,Low,4835,883.5729090344608,4,New,11,0.95,High,Other,5128,7928.89
9474,48,Writing,Low,1621,4386.802847347728,27,New,10,0.96,Low,Other,4518,3773.7
9475,28,Data Science,High,3369,4758.340038073261,7,New,7,0.96,Normal,Other,3580,6204.51
9476,55,Web Dev,High,540,2422.500603027035,14,New,2,0.89,Low,USA,2370,1808.58
9477,62,Web Dev,High,1841,1175.3637862524834,47,New,3,0.87,High,Europe,2607,1946.79
9478,37,Data Science,High,1303,3797.9313658280344,39,New,11,0.99,Low,Europe,3925,3165.69
9479,20,Mobile Dev,Medium,340,5741.500010307258,28,Repeat,13,0.95,High,USA,1550,1423.94
9480,26,Data Science,High,3491,4247.943541163773,42,Repeat,6,0.96,Normal,Europe,4879,3985.11
9481,61,Web Dev,High,3821,872.3710687222471,25,Repeat,6,0.86,Normal,USA,5901,7086.63
9482,66,Graphic Design,Medium,4218,2473.737574281521,11,New,10,0.91,Low,India,6913,7589.52
9483,86,Mobile Dev,Low,1303,5504.907756645376,17,New,11,0.86,Low,USA,4229,3239.93
9484,75,Writing,High,1987,3861.372313288127,24,New,9,0.95,Normal,India,3917,4159.77
9485,76,Graphic Design,Low,4370,1010.840347583682,48,Repeat,12,0.92,Low,USA,4738,3320.73
9486,74,Mobile Dev,High,297,4388.8643691885245,13,Repeat,11,0.92,High,USA,886,1256.99
9487,34,Web Dev,Low,3625,2218.0849156502136,29,New,12,0.99,High,Europe,6263,6558.26
9488,27,Web Dev,High,4294,3013.7761941134963,14,Repeat,2,0.96,Low,India,6006,6505.85
9489,36,Graphic Design,Low,844,2578.0223804962366,19,Repeat,7,0.99,Normal,USA,1060,818.61
9490,61,Mobile Dev,Low,552,4395.325131965695,3,New,1,0.86,High,Other,3217,1938.27
9491,13,Writing,High,3362,1424.750875572709,47,New,6,0.94,High,USA,5385,4010.9
9492,35,Writing,Low,3121,2421.963211573239,18,Repeat,9,0.94,High,Europe,5055,5181.48
9493,75,Data Science,High,598,4505.592453001544,24,Repeat,8,0.85,High,Europe,2770,3284.99
9494,13,Graphic Design,High,3787,4272.979343026097,24,New,6,0.97,Normal,India,4098,5582.86
9495,17,Mobile Dev,Medium,3362,1330.2040190022442,2,Repeat,13,0.87,High,Europe,3790,7514.39
9496,62,Graphic Design,High,240,2201.384044688023,44,Repeat,6,0.96,Normal,USA,2924,1674.5
9497,7,Writing,High,1814,234.02954504496304,15,New,6,0.86,Normal,USA,3678,3871.59
9498,39,Mobile Dev,High,2920,3251.5092410444663,13,New,8,0.94,Normal,USA,3604,5141.2
9499,25,Web Dev,High,2322,1793.5072029120536,15,Repeat,13,0.93,High,Other,5089,8806.26
9500,68,Web Dev,Medium,2567,219.41561264394974,45,Repeat,2,0.92,High,Other,3687,2338.39
9501,56,Mobile Dev,Medium,775,2634.5242879788348,39,New,11,0.9,Normal,Europe,2734,2209.4
9502,38,Graphic Design,Medium,3605,5572.187813317753,42,New,9,0.91,High,India,3760,4483.66
9503,39,Graphic Design,Medium,3702,5551.8968191234235,45,New,10,0.92,High,USA,4268,3844.97
9504,19,Web Dev,Low,1017,2326.801693856835,17,Repeat,8,0.89,High,Europe,1160,1214.51
9505,10,Web Dev,High,1922,2777.6906071780586,35,Repeat,2,0.99,Normal,USA,3563,2371.52
9506,89,Writing,Medium,3922,1569.6865613176333,19,New,14,0.99,Normal,Other,6484,7282.38
9507,36,Mobile Dev,High,2703,549.6004996859481,49,Repeat,11,0.89,High,Other,3681,3958.88
9508,56,Graphic Design,Medium,4903,4209.471094305424,11,Repeat,8,0.97,High,Europe,5501,8431.69
9509,87,Writing,High,1830,4830.308334876123,20,New,1,0.96,Normal,Other,3305,2982.73
9510,32,Graphic Design,Low,3528,5298.612151957909,31,Repeat,6,0.98,Low,India,6437,4602.57
9511,89,Web Dev,Medium,4756,5621.430653127891,5,Repeat,6,0.85,Normal,Europe,7024,8746.97
9512,68,Mobile Dev,Low,4254,5508.385690539955,8,Repeat,9,0.9,High,India,5937,7382.36
9513,83,Data Science,Low,3818,310.19303108796703,17,Repeat,9,0.87,Low,Other,3923,4191.99
9514,82,Mobile Dev,High,1724,5871.855213435942,38,New,5,0.91,High,Other,1860,1778.37
9515,23,Data Science,Medium,1906,2370.0868264363535,6,Repeat,1,0.94,Normal,India,2231,1719.62
9516,19,Writing,Low,4458,5333.729956312801,40,New,12,0.99,High,Europe,5301,4838.39
9517,10,Data Science,High,1554,2728.4471714750225,34,Repeat,14,0.98,Low,Other,4072,4574.84
9518,77,Data Science,High,453,2619.814489496203,36,Repeat,11,0.92,High,India,701,874.2
9519,88,Writing,High,3033,215.46509164359608,49,New,1,0.85,Normal,Europe,4390,2890.15
9520,42,Mobile Dev,Low,1040,456.7824672887238,35,Repeat,7,0.9,Normal,USA,1998,1288.8
9521,30,Writing,High,4045,4076.9825304848055,34,Repeat,11,0.87,Normal,India,5806,7780.81
9522,86,Web Dev,High,4242,5635.197553445058,40,Repeat,11,0.95,Normal,Other,6344,6540.88
9523,55,Web Dev,High,4948,1462.7415601551668,11,Repeat,4,0.95,Low,USA,5138,7012.43
9524,77,Data Science,Low,329,699.4263219098546,4,Repeat,9,0.95,High,USA,2543,1991.63
9525,57,Writing,High,3582,1401.0636429614858,30,Repeat,3,0.89,High,India,5434,5426.78
9526,60,Writing,Low,4952,1392.071102404272,36,Repeat,6,0.99,Low,Other,7133,4364.91
9527,63,Writing,High,4957,1864.8432805781513,32,New,9,0.94,High,Europe,7283,8628.65
9528,74,Mobile Dev,Low,337,704.2492851362383,40,New,4,0.94,Low,Europe,585,321.55
9529,82,Graphic Design,Low,3872,1527.8312650339835,16,New,5,0.97,Low,Other,4611,3769.42
9530,62,Graphic Design,Medium,4273,5539.457780847249,2,Repeat,5,0.86,Low,Europe,6879,6988.85
9531,17,Graphic Design,Medium,2881,5357.782539078818,20,New,13,0.88,Low,Other,4927,4485.33
9532,47,Mobile Dev,Medium,2706,2000.3803932173435,38,Repeat,5,0.94,Normal,Europe,5265,2969.2
9533,80,Writing,Low,2084,5981.826728452506,28,Repeat,2,0.94,Low,USA,4235,2362.52
9534,55,Graphic Design,High,3195,1895.3656787671239,22,New,11,0.92,Low,Europe,6023,10219.93
9535,23,Writing,High,1152,4372.704441608345,8,Repeat,2,0.97,Normal,India,3096,3241.17
9536,25,Data Science,Low,450,3917.451609015369,44,New,1,0.9,Low,Other,853,318.66
9537,87,Graphic Design,High,1012,527.6417508633633,34,New,14,0.85,Low,USA,3121,2881.27
9538,28,Data Science,Low,4545,2152.436549127482,3,New,13,0.9,Normal,Other,6921,7307.54
9539,30,Mobile Dev,High,1404,5716.272764093563,15,New,1,0.99,Low,Europe,3600,2500.37
9540,49,Web Dev,Low,2623,447.57155968481186,43,Repeat,4,0.97,High,USA,4450,2587.02
9541,32,Mobile Dev,Medium,391,1173.0733010500826,4,New,3,0.9,Low,India,597,575.28
9542,86,Mobile Dev,Medium,1312,5830.0327888437105,15,New,4,0.88,Normal,Other,1607,1511.07
9543,33,Mobile Dev,High,567,382.7876451188452,6,Repeat,11,0.97,Low,India,931,1441.95
9544,21,Graphic Design,High,3377,2762.6529877566322,18,New,12,0.88,Low,Europe,3836,6429.4
9545,72,Data Science,High,2625,5522.353577935625,40,Repeat,12,0.94,Normal,India,3868,3605.53
9546,48,Graphic Design,High,3675,5670.520912976487,2,New,6,0.93,Normal,USA,6224,9714.57
9547,65,Web Dev,Medium,3299,5879.027215743574,44,New,11,0.91,High,India,4194,4711.79
9548,72,Mobile Dev,Medium,4425,2965.7293799448807,29,Repeat,1,0.91,High,Europe,6229,5033.53
9549,78,Writing,Low,1164,655.907928814077,39,New,8,0.96,High,USA,3118,2264.85
9550,29,Web Dev,High,4988,4670.314197577813,49,New,8,0.87,High,Europe,5628,6473.68
9551,71,Data Science,Medium,3563,4297.553311768949,15,Repeat,7,0.91,Normal,Other,4347,5819.57
9552,6,Web Dev,Low,1793,3540.7383594033463,18,New,12,1.0,High,USA,3701,3660.86
9553,53,Graphic Design,Low,2494,5346.179849027038,16,New,11,0.97,High,Europe,3617,4533.04
9554,74,Writing,Low,2157,5482.685020572667,47,Repeat,11,0.85,Normal,India,2657,1829.94
9555,30,Graphic Design,Medium,186,4146.978998533441,8,New,4,0.92,Low,India,1804,1057.01
9556,76,Mobile Dev,Low,2692,805.7846911558503,43,Repeat,8,0.87,Low,Europe,5250,2914.25
9557,31,Mobile Dev,High,4142,708.822261544676,8,Repeat,9,0.92,Low,Other,7132,11068.13
9558,22,Web Dev,Low,3020,2540.4840500556506,48,New,5,0.87,Low,Europe,4547,2117.32
9559,58,Mobile Dev,Low,103,1862.29850148623,25,Repeat,6,0.91,Low,Europe,2552,1098.56
9560,5,Mobile Dev,Medium,3194,927.9516288851966,27,New,10,0.93,Normal,Europe,3874,4744.43
9561,65,Data Science,Low,1621,3725.4663039755424,15,Repeat,8,0.91,High,Europe,3416,2783.02
9562,7,Data Science,Medium,3048,4148.649353186687,48,New,5,0.94,High,Other,5264,3191.19
9563,72,Graphic Design,Medium,3957,4233.114339983007,20,New,12,1.0,High,India,6038,7782.97
9564,45,Graphic Design,High,2077,1175.3719638086845,27,Repeat,4,0.89,Low,Europe,2902,2805.42
9565,41,Data Science,Low,1574,1939.1862716207595,17,Repeat,8,0.93,Normal,Other,4170,2660.62
9566,55,Web Dev,High,1230,1314.4594858534863,35,New,14,0.92,Low,USA,2916,2734.61
9567,19,Data Science,High,980,3667.805252391189,3,New,3,0.97,Normal,USA,1414,2007.53
9568,12,Graphic Design,Low,1501,3467.4263967499774,2,New,6,0.9,Normal,Other,3902,2977.96
9569,42,Writing,Low,2075,3094.3836070052134,49,New,9,0.95,Low,India,4766,1780.98
9570,87,Mobile Dev,Medium,1850,1881.9308675214852,37,Repeat,6,0.95,Normal,Other,2904,2163.26
9571,60,Writing,Low,101,1536.7596217632213,36,Repeat,14,1.0,Low,Europe,932,511.33
9572,51,Writing,Medium,1244,5358.88581869802,44,New,9,0.87,High,India,2651,2153.69
9573,14,Mobile Dev,High,1738,435.7956460683353,25,New,8,1.0,Normal,Other,1982,3262.17
9574,82,Data Science,High,248,3989.9305164975244,6,New,12,0.96,Normal,India,2045,2334.06
9575,53,Web Dev,Medium,4347,264.52533902712986,30,Repeat,9,0.92,High,Other,6297,6574.97
9576,45,Writing,Low,2453,1283.9530469063636,42,New,10,0.89,High,Europe,5300,3723.25
9577,87,Web Dev,Low,2143,1843.4782928482553,2,New,14,0.94,Normal,Other,3994,4621.82
9578,34,Graphic Design,Medium,1802,5335.942920178267,10,Repeat,9,0.87,High,Other,4143,4818.43
9579,9,Writing,High,3029,955.7493614001232,37,New,8,0.99,High,USA,5267,5931.04
9580,75,Graphic Design,Medium,4670,5636.1683491761605,17,New,9,0.88,Normal,USA,5034,6741.8
9581,87,Data Science,Low,1487,4920.4193797782455,16,Repeat,14,0.97,Low,Europe,3973,3550.36
9582,35,Writing,Low,1763,4122.421581083232,11,New,7,0.9,Normal,Europe,4074,3211.09
9583,56,Graphic Design,Medium,2180,2558.7149552745,38,New,7,0.88,Normal,Europe,3872,2359.99
9584,27,Graphic Design,Low,2096,5445.752731170206,17,Repeat,11,0.97,Low,Europe,4618,3853.3
9585,52,Data Science,High,3792,3238.5369243817763,39,New,4,0.98,High,Other,6416,4757.19
9586,44,Web Dev,Medium,3330,2321.5640384478734,49,Repeat,1,0.85,Normal,Europe,6000,2595.78
9587,10,Web Dev,High,1350,3575.900341877958,37,Repeat,7,1.0,High,Other,2505,2515.06
9588,42,Writing,High,4562,1508.7657488357743,16,Repeat,8,0.91,High,Other,5392,8906.59
9589,45,Data Science,Medium,2136,1746.3373367312793,4,New,12,0.86,Low,Other,3951,5306.79
9590,31,Writing,Medium,637,5527.989871866744,20,Repeat,9,0.92,Normal,Other,1208,1082.44
9591,79,Web Dev,Low,1654,4794.472022938418,42,Repeat,1,0.87,Low,USA,1817,1032.83
9592,73,Data Science,Low,2252,3153.9792656510053,38,New,9,0.89,Low,India,2447,1624.78
9593,61,Mobile Dev,Medium,890,2586.919238705872,49,New,7,0.93,Low,Other,1098,785.11
9594,21,Data Science,Medium,2048,4874.284143198112,4,New,7,0.9,Normal,India,3001,4368.47
9595,75,Data Science,Low,4243,3488.2225501501102,9,Repeat,3,0.88,Normal,USA,6513,4448.25
9596,51,Mobile Dev,Low,4855,2577.947341302666,25,New,1,0.88,Low,Europe,7765,4076.51
9597,83,Graphic Design,Low,1535,3165.375433175004,15,New,7,0.95,Normal,Other,3603,2647.95
9598,17,Graphic Design,Medium,3349,1511.3490765984673,36,Repeat,13,0.99,Normal,Europe,4194,4566.57
9599,15,Graphic Design,Medium,2948,1331.523813817523,17,Repeat,10,0.86,High,India,3783,5265.47
9600,28,Web Dev,Low,213,5936.181057243149,8,Repeat,8,0.89,High,Europe,1715,1300.47
9601,77,Data Science,High,2443,5822.112153745344,42,New,6,0.95,Low,India,2665,2634.33
9602,8,Mobile Dev,High,4633,2611.838587690908,36,Repeat,14,1.0,Low,USA,6762,7571.31
9603,50,Web Dev,Low,261,3164.2799611458095,9,New,7,0.95,High,USA,2525,1846.36
9604,22,Mobile Dev,Medium,4012,4989.08570602557,13,Repeat,9,0.86,High,India,5425,8221.88
9605,47,Web Dev,Medium,603,4396.138582238454,47,New,8,0.88,High,Other,1471,1036.42
9606,84,Web Dev,High,2734,732.3630159723008,17,Repeat,14,0.9,Normal,Other,3387,6922.98
9607,37,Web Dev,Low,2605,2341.474667545055,5,Repeat,5,0.87,High,Other,4077,3784.13
9608,14,Mobile Dev,High,1494,1613.3847729039162,36,New,12,0.88,Low,Europe,1739,2475.17
9609,77,Writing,High,1609,5956.886621324994,46,Repeat,11,0.89,High,Other,2930,3463.31
9610,63,Web Dev,Low,2419,4529.904292327714,42,Repeat,4,0.91,High,India,5212,2604.98
9611,35,Graphic Design,High,3350,429.4264735261162,46,Repeat,11,0.91,High,India,3668,4749.26
9612,32,Data Science,Medium,579,5415.222104604948,33,Repeat,4,0.92,Low,USA,1869,882.86
9613,64,Writing,High,4354,5578.556521823987,13,Repeat,4,0.99,Low,India,6812,7337.64
9614,7,Writing,Low,854,2099.6235112771656,22,New,2,1.0,Low,Other,1838,937.97
9615,59,Mobile Dev,Medium,4099,3905.569907064562,16,Repeat,10,0.85,Low,Other,6905,7391.65
9616,18,Writing,Medium,1936,4139.928105179196,36,Repeat,10,0.92,High,USA,4761,3628.99
9617,62,Mobile Dev,High,303,4417.853586324325,4,Repeat,7,0.96,Low,Other,789,855.78
9618,19,Mobile Dev,Medium,2942,4207.01754754252,3,Repeat,8,0.86,High,USA,3668,5352.22
9619,6,Graphic Design,Low,3449,3424.3503491688925,7,New,12,0.99,High,USA,5186,5811.08
9620,28,Web Dev,High,3314,5729.98687676369,17,New,7,0.99,Normal,India,3689,5055.58
9621,82,Writing,Medium,3691,3147.3889069469255,24,New,14,0.88,Low,India,4935,6870.62
9622,68,Web Dev,Low,4707,798.8423851267621,32,New,11,0.97,Low,Other,6920,4908.12
9623,75,Web Dev,High,4311,620.4890765630023,42,New,10,0.94,Normal,Other,6273,7259.02
9624,28,Web Dev,Low,491,257.50322248870776,31,New,8,0.86,High,Europe,1747,1151.36
9625,31,Mobile Dev,Medium,3514,2653.3518131559745,4,Repeat,11,0.89,Low,Europe,5430,7303.64
9626,41,Web Dev,High,3544,1748.4321507301875,17,Repeat,11,0.89,High,USA,5925,9515.26
9627,43,Writing,High,2873,5387.030654778159,5,Repeat,9,0.98,Normal,Europe,3025,4971.19
9628,67,Mobile Dev,Medium,2516,5222.814973006105,47,Repeat,8,0.98,Low,Other,4868,3357.13
9629,83,Writing,Low,1338,5051.378637632462,37,New,5,0.86,High,Other,3369,1729.71
9630,30,Mobile Dev,Medium,3048,5223.576986786333,29,New,4,0.96,High,Europe,5505,4731.42
9631,69,Data Science,High,840,1890.99322486679,29,New,5,0.87,Normal,Other,2863,2393.25
9632,8,Data Science,High,3983,2642.787633743613,4,New,12,0.97,High,Other,6365,10337.81
9633,33,Data Science,Medium,4232,1973.6676467636184,27,New,11,0.98,Normal,USA,5374,5252.83
9634,5,Data Science,Low,2943,653.5741607686795,40,New,13,0.86,Normal,Other,3895,3229.58
9635,54,Mobile Dev,Medium,1635,5555.67081708186,14,New,1,0.9,Normal,USA,2313,2038.84
9636,15,Web Dev,Low,468,3753.1686545885623,8,Repeat,5,0.91,Low,Other,1728,1086.87
9637,78,Graphic Design,Low,2371,925.4315396343153,14,New,6,0.99,Normal,India,3242,3012.24
9638,63,Graphic Design,High,2057,1355.4448964248963,5,New,13,0.91,Low,Other,4387,6729.77
9639,66,Data Science,Low,1198,2786.9028709805925,17,Repeat,9,0.89,High,Other,2572,2162.99
9640,85,Web Dev,High,2871,453.5803560010468,29,New,9,0.94,Low,USA,5041,5796.84
9641,40,Writing,Low,1491,1741.1519201839665,48,Repeat,10,0.87,High,Europe,3969,1868.2
9642,60,Web Dev,Low,1747,4265.16136787656,14,New,14,0.94,Normal,Other,2825,2825.41
9643,25,Writing,High,2131,5534.377919874169,43,Repeat,12,0.92,Low,Europe,4087,4121.82
9644,17,Graphic Design,Low,1778,5583.078782145413,11,Repeat,3,0.96,Low,Europe,3422,2451.25
9645,13,Web Dev,Medium,2246,3192.1701381877633,6,New,13,0.94,Low,India,4435,5670.34
9646,15,Web Dev,Low,2924,1976.1082408381078,37,Repeat,13,0.88,Normal,Other,3606,3638.3
9647,79,Graphic Design,High,3396,5536.362082475615,20,Repeat,11,0.99,Normal,Other,4417,6926.84
9648,74,Web Dev,High,4270,4751.814201277398,31,Repeat,8,0.92,Low,Other,6438,6848.94
9649,5,Writing,Medium,3881,3584.604708039938,48,Repeat,8,0.96,Normal,Other,5383,4245.71
9650,74,Web Dev,Low,2331,5032.134473470632,42,New,9,0.93,Normal,Europe,3976,2520.11
9651,81,Writing,Medium,3464,2834.157657758332,49,Repeat,1,0.98,Low,India,5292,2446.88
9652,60,Data Science,Low,3228,806.3397830045183,29,Repeat,5,0.9,Normal,Other,4451,3249.11
9653,35,Web Dev,Medium,1372,5638.692999484814,32,New,5,0.95,High,Other,3074,2543.65
9654,41,Writing,High,2079,3273.9414006566785,37,New,7,0.86,Low,Other,4719,3685.86
9655,51,Graphic Design,High,3797,4217.449731039551,44,Repeat,11,0.86,Normal,Europe,4932,4743.68
9656,82,Data Science,Medium,2287,2444.9099133584905,2,Repeat,8,0.98,High,India,2989,4501.02
9657,51,Web Dev,Low,2506,944.0879057034459,10,New,11,0.97,Low,Europe,3575,4527.07
9658,73,Writing,Low,1676,1740.508500451789,13,New,7,0.9,High,India,3866,4092.14
9659,62,Web Dev,High,3579,405.4848829611451,24,Repeat,6,0.95,Normal,Europe,6328,6492.77
9660,40,Writing,Low,3645,662.3406711644509,13,New,4,0.97,High,Other,4648,4302.95
9661,36,Web Dev,Medium,1569,1348.7768071200774,43,Repeat,9,0.87,High,USA,2411,2133.98
9662,68,Data Science,Medium,1079,3431.915116500642,10,Repeat,2,1.0,Low,USA,1510,1301.23
9663,75,Data Science,Low,1355,5958.375711331242,27,New,6,0.98,Low,India,3157,2147.4
9664,46,Web Dev,High,3788,5085.78135853013,31,Repeat,10,0.95,High,India,4453,6871.42
9665,52,Web Dev,High,1741,652.322260594295,21,New,6,0.93,High,Europe,3544,4251.69
9666,78,Mobile Dev,High,399,5077.710479225547,17,New,11,0.98,High,India,655,965.74
9667,85,Web Dev,High,4621,3287.4211526555046,14,New,4,0.96,Normal,India,6840,9858.56
9668,34,Web Dev,High,3142,4012.892284367873,36,New,13,0.94,Normal,India,4536,5654.41
9669,25,Data Science,Medium,500,909.1294625596331,5,Repeat,3,0.98,Normal,Europe,2673,1980.49
9670,64,Web Dev,Low,1380,2463.32532857201,26,Repeat,11,0.88,Low,Europe,3959,2811.91
9671,17,Graphic Design,Medium,4936,5322.112031995284,14,Repeat,14,0.89,Low,USA,5647,8150.36
9672,5,Web Dev,High,961,2638.388929904315,29,Repeat,3,0.99,Low,USA,2253,1684.42
9673,69,Mobile Dev,High,4689,893.6138439150762,46,Repeat,2,0.86,Low,Europe,7601,4799.44
9674,37,Writing,Low,2673,1969.7904207560184,13,New,3,0.86,High,USA,5446,4509.58
9675,42,Data Science,Low,2884,1445.8903641522834,25,Repeat,4,0.97,Low,Other,4680,3153.55
9676,29,Graphic Design,Low,4285,4168.34768455367,29,Repeat,10,0.91,Low,USA,6572,3706.45
9677,30,Writing,Medium,4259,5479.512421648798,2,New,4,0.99,High,India,6840,8322.51
9678,81,Graphic Design,Low,1211,4440.916254498358,35,New,14,0.9,High,Other,1811,1805.21
9679,63,Data Science,Medium,1156,5085.176909281509,4,New,10,0.89,Normal,USA,1458,2316.22
9680,37,Mobile Dev,High,1195,4864.033327086858,23,New,14,0.99,High,Europe,1347,2945.63
9681,45,Data Science,Medium,2400,235.4351730118841,22,Repeat,7,0.93,High,Europe,3248,4043.94
9682,34,Graphic Design,Low,4091,877.5656799098625,28,New,4,0.94,Low,India,6072,3991.66
9683,61,Graphic Design,Medium,613,2626.7676544637484,22,Repeat,9,0.98,High,USA,1914,2126.95
9684,53,Data Science,Medium,4331,805.7245378168549,23,New,8,0.91,Normal,USA,5996,7571.27
9685,52,Web Dev,Medium,2776,4449.368376369794,14,New,1,0.89,High,Other,5663,4576.64
9686,76,Data Science,Low,220,560.5964744453065,45,New,10,0.94,Normal,Other,1079,524.52
9687,53,Mobile Dev,Medium,1601,2585.0149805798937,17,Repeat,1,0.91,Low,Europe,2705,1705.35
9688,51,Data Science,Low,2947,2444.8918820879726,47,Repeat,13,0.87,High,USA,5509,4251.57
9689,60,Writing,Medium,1217,3329.1570905467875,25,Repeat,6,0.87,Normal,India,4134,2757.1
9690,69,Web Dev,Medium,604,3831.8580168471394,47,New,4,0.96,Normal,Other,3342,1590.61
9691,16,Writing,Medium,3091,5689.694766102097,18,Repeat,10,0.86,Low,India,4523,4810.12
